Year,DMCODE,New_DIST,NEW_MANDAL,106,206,306,406,506,606,706,806,906,1006,1106,1206,1306,1406,1506,1606,1706,1806,1906,2006,2106,2206,2306,2406,2506,2606,2706,2806,2906,3006,107,207,307,407,507,607,707,807,907,1007,1107,1207,1307,1407,1507,1607,1707,1807,1907,2007,2107,2207,2307,2407,2507,2607,2707,2807,2907,3007,3107,108,208,308,408,508,608,708,808,908,1008,1108,1208,1308,1408,1508,1608,1708,1808,1908,2008,2108,2208,2308,2408,2508,2608,2708,2808,2908,3008,3108,109,209,309,409,509,609,709,809,909,1009,1109,1209,1309,1409,1509,1609,1709,1809,1909,2009,2109,2209,2309,2409,2509,2609,2709,2809,2909,3009,June,July,Aug,Sep,total
2013,101,Adilabad,Bheempoor,0,0,0,4.8,0,21.4,28.4,0,5.4,6.2,9.2,25.2,0,87.2,110.4,19.4,0,13.4,24.2,4.2,7.2,0,0,8.2,45.2,77.2,0,0,0,0,0,0,34.2,7.2,0,4.2,0,0,9.2,0,0,16.2,9.2,0,3.2,69.2,69.2,0,2,44,6.2,5.2,73.2,104.2,5.2,3.2,0,0,0,0,49.2,104.2,91,14.2,0,0,3.2,30.2,0,0,8.2,13.2,0,16.2,3.2,5.2,4.2,4,0,6.2,0,9.2,5.2,0,0,0,4.2,0,44.2,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,43,0,36,0,2,13.2,7.2,0,0,0,0,0,0,0,0,497.2,514.2,368,125.4,1504.8
2014,101,Adilabad,Bheempoor,0,0,0,0,0,0,0,2.4,0,0,3.2,14.2,0,0,8.2,9.2,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,22.2,0,0,11.2,3.2,8.2,0,0,0,8.2,5.2,9.2,23.2,4.2,0,0,13.2,3.2,0,4.2,0,5.2,11.2,0,0,8.4,3.6,0,0,0,0,36.6,23,0,0,0,0,0,2.2,0,0,0,0,0,0,27,110,0,38.2,4.2,26,17.2,49.4,16.2,5.4,0,0,17.2,64.2,71.4,0,0,9.6,2.4,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6,121.8,312.8,248,740.2
2015,101,Adilabad,Bheempoor,0,0,0,0,3.2,0,0,25.2,0,0,2,2,8.4,4.2,21,2.2,8.4,46.2,2,0,110,82.4,3.2,0,0,0,14.2,0,0,0,0,50.2,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,11.2,0,0,6.4,24.2,23.2,4.2,0,5.2,0,0,0,0,0,0,0,0,12.2,13.4,4.2,3.2,0,0,0,16.4,12.4,12.2,2.4,0,0,0,2.2,0,0,0,0,0,0,0,0,0,2.2,8.4,0,0,5.2,0,0,84.2,0,23.2,3.2,2.2,0,0,0,0,0,4.2,0,13.4,32.2,86.4,0,0,0,0,0,0,0,0,0,0,0,0,334.6,130.2,89.2,254.2,808.2
2016,101,Adilabad,Bheempoor,0,0,0,0,2,45.4,0,16.2,0,0,0,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,5.2,76.2,4.2,37.2,103.4,0,0,4.6,13.2,21.8,2.2,0,0,54,34.4,36.8,131.2,4,4.2,0,14.2,0,24.2,3.2,2,0,3.2,2.4,0,0,22.2,34.2,11.2,8.4,16,6.2,8.2,9.4,28.8,9.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,8.2,0,5.2,4.2,0,4.6,0,0,0,0,0,0,0,2.2,3.2,16.2,45.2,27.2,23.2,0,0,0,0,26.2,0,0,5.2,37.6,7.2,25.4,9.2,0,0,334,453.8,88,236.8,1112.6
2004,102,Adilabad,Jainad,0,0,1,3,0,7,0,0,0,0,0,7,40,4,9,0,0,0,6,0,0,0,0,0,0,0,0,6,0,15,0,0,18,2,0,2,0,0,0,0,1.5,0,2,6,22,2,1,0,0,0,2,1,4,3,29,0,0,5.5,3,51,39,5,18,4,21,61,15,0,1,1.5,14,3,1,5,11,2,8,3,0,0,8,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,78,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,98,194,196.5,121,609.5
2005,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,5,0,87,14,38,2,20,0,8,2,6,0,8,8,13,30,26,23,67,42,2,0,60,0,0,16.2,0,0,5,40.2,4,3,12.2,8,24,80,5,2.2,0,5,14,0,0,28,60,23,4.2,2.2,0,0,2,0,2.2,0,3,22,0,4,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,57,10,37,0,1,3,6,0,0,0,0,0,40,28,11,0,15,0,0,0,0,0,0,200,491.8,183.6,216,1091.4
2006,102,Adilabad,Jainad,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,5,0,0,20,6.4,82,25,28,0,0,170,68,0,0,0,0,0,8,0,0,0.3,0,0,0,1,0,3,0,5,0,6,0,0,56.2,8,19,0,3,0,0,12,20,200,104,10,0,0,0,0,18.2,21,2,10,5,4.8,4.2,0,0,0,4.2,0,0,0,0,0,10.2,2.4,1,6,0,0,0,0,12.4,45,0,0,0,0,11,0,15,0,3,4,12,26,45,14,42,0,22,43,0,0,5.2,0,0,43.6,166.4,375.5,435,343.2,1320.1
2007,102,Adilabad,Jainad,0,0,0,0,0,0,30,3,4,0,0,0,11,36,39,0,0,0,13,0,0,0,34.2,1,2.4,12.4,0,23.2,3.6,28.8,8.2,3,0,0,0,6.2,4.5,14.2,0,0,14.2,2,0,3.2,0,45.2,18.2,0,0,0,0,34.2,0,0,0,0,48.2,0,0,0,59.2,20.2,0,24,1,0,32,49.2,15.2,0,0,0,2.2,5.4,0,7.2,0,0,0,2,0,0,0,0,9.2,15.4,0,13.2,0,5.4,0,2.4,0,19.4,0,0,0,105.4,34.2,4.2,3,0,17.2,0,5.2,0,0,17.4,9.2,20.2,0,5.2,3.2,0,0,0,0,0,0,0,0,14.2,241.6,260.5,204,258,964.1
2008,102,Adilabad,Jainad,0,0,0,5.2,0,0,0,0,0,0,43.2,26.2,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,9.4,0,6.2,0,0,4.2,0,2.2,30.2,10.2,11.4,0,0,0,0,14.4,0,0,13.4,0,9.4,0,5.2,0,0,121,47.2,2.4,4.2,2.4,0,12.4,0,20.2,160.4,110.2,5.2,0,0,25.2,15.2,28.4,0,0,5.2,6.2,0,0,0,0,0,0,0,0,0,11.2,6.2,0,0,0,12.2,0,0,0,0,0,7.4,0,0,0,0,28.4,7.2,2.2,30.2,24.2,0,0,0,0,0,0,0,15.2,23.2,0,0,0,0,0,0,0,98.2,293.4,418.2,138,947.8
2009,102,Adilabad,Jainad,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,5.4,58.2,15.4,9.4,18.2,2.2,0,0,0,10.2,54.4,33.2,34.2,0,3.2,2.2,0,3.2,36.2,8.2,0,0,0,0,15.2,2.2,9.2,0,0,0,0,10.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,5.4,0,0,0,0,0,0,0,8.4,1,3,13,5.4,5.2,21.2,30.4,1.2,4.2,0,0,63.4,1,43,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10,8,0,130,230,118.6,145.8,624.4
